month,sku,brand_owner,brand,category,business_mode,standard_cost,inbound_freight_rate,packaging_cost_per_unit,handling_cost_per_unit,product_development_cost_per_unit,royalty_rate,royalty_cost_per_unit,landed_cost_per_unit,unit_economic_cost
2026-02-01,SKU00131,External Brand,Cole Haan,Lifestyle Apparel,Buyout,160.48,0.0343,1.21,0.75,1.93,0.0,0.0,169.87,169.87
2026-02-01,SKU00132,External Brand,Columbia,Running Shoes,Buyout,110.54,0.0618,1.15,1.63,2.79,0.0,0.0,122.95,122.95
2026-02-01,SKU00133,External Brand,Brooks Brothers,Performance Apparel,Buyout,50.85,0.0762,1.32,1.15,2.24,0.0713,42.8,59.44,102.24
2026-02-01,SKU00134,External Brand,Reebok Underwear,Lifestyle Apparel,Buyout,60.41,0.0422,2.9,0.52,3.86,0.0419,34.61,70.24,104.85
2026-02-01,SKU00135,Himaxx Own,Brand A,Sportswear,Own Brand,56.76,0.0625,1.29,2.48,4.61,0.0,0.0,68.69,68.69
2026-02-01,SKU00136,External Brand,Patagonia,Sportswear,Buyout,129.22,0.0344,3.03,1.19,3.5,0.0,0.0,141.39,141.39
2026-02-01,SKU00137,External Brand,Nike,Running Shoes,Buyout,210.07,0.072,1.65,0.42,2.84,0.0,0.0,230.12,230.12
2026-02-01,SKU00138,External Brand,Columbia,Bags,Consignment,13.37,0.0697,2.05,1.99,2.81,0.0,0.0,21.16,21.16
2026-02-01,SKU00139,External Brand,Reebok Underwear,Basketball Shoes,Consignment,41.48,0.0654,2.2,0.97,3.17,0.0379,45.95,50.53,96.48
2026-02-01,SKU00140,External Brand,Under Armour,Running Shoes,Consignment,27.56,0.0713,2.79,3.4,0.65,0.0,0.0,36.36,36.36
2026-02-01,SKU00141,External Brand,Under Armour,Training Shoes,Consignment,15.02,0.0385,3.76,1.32,2.04,0.0,0.0,22.72,22.72
2026-02-01,SKU00142,Himaxx Own,Brand B,Basketball Shoes,Own Brand,95.86,0.0397,0.65,3.47,13.34,0.0,0.0,117.12,117.12
2026-02-01,SKU00143,External Brand,Brooks Brothers,Kids Apparel,Consignment,21.58,0.0266,3.71,2.8,3.96,0.0633,28.71,32.63,61.34
2026-02-01,SKU00144,External Brand,New Balance,Outdoor Apparel,Buyout,76.38,0.0677,1.43,2.79,3.56,0.0,0.0,89.32,89.32
2026-02-01,SKU00145,Himaxx Own,Brand A,Running Shoes,Own Brand,257.58,0.0486,0.6,1.13,4.2,0.0,0.0,276.02,276.02
2026-02-01,SKU00146,External Brand,Fila,Outdoor Apparel,Buyout,149.69,0.0341,3.61,0.82,0.35,0.0,0.0,159.57,159.57
2026-02-01,SKU00147,External Brand,Asics,Underwear,Buyout,36.72,0.0439,1.62,2.13,0.27,0.0,0.0,42.36,42.36
2026-02-01,SKU00148,External Brand,Brooks Brothers,Training Shoes,Buyout,99.62,0.0228,1.1,3.04,2.04,0.0682,80.75,108.08,188.83
2026-02-01,SKU00149,External Brand,Cole Haan,Sportswear,Buyout,57.6,0.0239,4.56,1.62,0.41,0.0,0.0,65.57,65.57
2026-02-01,SKU00150,External Brand,Columbia,Lifestyle Apparel,Buyout,102.96,0.0723,2.32,3.12,3.38,0.0,0.0,119.23,119.23
2026-02-01,SKU00151,External Brand,Champion,Performance Apparel,Consignment,31.7,0.0664,4.54,0.86,0.28,0.0,0.0,39.49,39.49
2026-02-01,SKU00152,Himaxx Own,Brand A,Performance Apparel,Own Brand,170.27,0.0325,3.96,1.24,11.23,0.0,0.0,192.24,192.24
2026-02-01,SKU00153,Himaxx Own,Brand B,Sportswear,Own Brand,183.74,0.0593,2.58,1.7,11.18,0.0,0.0,210.09,210.09
2026-02-01,SKU00154,Himaxx Own,Brand A,Underwear,Own Brand,64.1,0.0276,1.18,0.34,3.93,0.0,0.0,71.32,71.32
2026-02-01,SKU00155,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,403.89,0.0755,4.28,1.92,11.39,0.0,0.0,451.96,451.96
2026-02-01,SKU00156,External Brand,The North Face,Lifestyle Apparel,Buyout,81.1,0.031,4.76,1.95,3.35,0.0,0.0,93.67,93.67
2026-02-01,SKU00157,Himaxx Own,Brand A,Accessories,Own Brand,77.11,0.0405,1.78,3.47,9.57,0.0,0.0,95.05,95.05
2026-02-01,SKU00158,External Brand,Cole Haan,Bags,Buyout,84.22,0.066,3.85,2.76,3.74,0.0,0.0,100.13,100.13
2026-02-01,SKU00159,External Brand,Lululemon,Training Shoes,Consignment,69.18,0.0548,3.31,0.94,2.81,0.0,0.0,80.02,80.02
2026-02-01,SKU00160,External Brand,Champion,Bags,Consignment,16.41,0.0716,0.89,1.24,3.86,0.0,0.0,23.58,23.58
2026-02-01,SKU00161,External Brand,New Balance,Outdoor Apparel,Consignment,9.86,0.0291,4.02,2.36,2.72,0.0,0.0,19.25,19.25
2026-02-01,SKU00162,External Brand,Champion,Underwear,Buyout,31.56,0.0698,2.21,1.84,3.75,0.0,0.0,41.57,41.57
2026-02-01,SKU00163,External Brand,Adidas,Outdoor Apparel,Consignment,75.54,0.0547,1.21,3.02,2.02,0.0,0.0,85.92,85.92
2026-02-01,SKU00164,External Brand,Adidas,Underwear,Buyout,91.52,0.0251,0.87,3.09,0.38,0.0,0.0,98.16,98.16
2026-02-01,SKU00165,Himaxx Own,Brand B,Underwear,Own Brand,110.38,0.0627,4.15,1.28,3.85,0.0,0.0,126.58,126.58
2026-02-01,SKU00166,External Brand,Brooks Brothers,Underwear,Buyout,16.27,0.0351,4.76,2.49,2.45,0.0399,7.18,26.54,33.72
2026-02-01,SKU00167,Himaxx Own,Brand B,Yoga Apparel,Own Brand,208.97,0.0268,1.42,3.15,4.66,0.0,0.0,223.79,223.79
2026-02-01,SKU00168,External Brand,Cole Haan,Sportswear,Buyout,12.19,0.0363,1.96,1.27,1.25,0.0,0.0,17.11,17.11
2026-02-01,SKU00169,Himaxx Own,Brand A,Basketball Shoes,Own Brand,75.32,0.0754,3.18,2.55,5.84,0.0,0.0,92.58,92.58
2026-02-01,SKU00170,External Brand,Nike,Lifestyle Apparel,Buyout,101.36,0.0704,1.27,1.1,1.15,0.0,0.0,112.02,112.02
2026-02-01,SKU00171,External Brand,Brooks Brothers,Sportswear,Consignment,5.27,0.0703,3.94,2.07,2.31,0.0558,24.87,13.95,38.83
2026-02-01,SKU00172,External Brand,Nike,Running Shoes,Consignment,38.06,0.0434,3.68,1.6,1.54,0.0,0.0,46.53,46.53
2026-02-01,SKU00173,External Brand,Champion,Bags,Buyout,31.87,0.0696,4.59,2.08,0.89,0.0,0.0,41.64,41.64
2026-02-01,SKU00174,External Brand,Nike,Yoga Apparel,Consignment,9.97,0.0541,4.16,1.44,1.57,0.0,0.0,17.68,17.68
2026-02-01,SKU00175,External Brand,Under Armour,Sportswear,Consignment,4.06,0.0711,4.38,3.12,1.79,0.0,0.0,13.64,13.64
2026-02-01,SKU00176,External Brand,Salomon,Underwear,Buyout,118.2,0.0798,2.83,0.8,3.77,0.0,0.0,135.03,135.03
2026-02-01,SKU00177,External Brand,Brooks Brothers,Lifestyle Apparel,Buyout,87.57,0.0552,2.64,3.03,2.79,0.0641,58.76,100.86,159.63
2026-02-01,SKU00178,External Brand,Puma,Training Shoes,Buyout,161.82,0.0595,4.61,0.34,1.1,0.0,0.0,177.49,177.49
2026-02-01,SKU00179,External Brand,Brooks Brothers,Kids Apparel,Buyout,18.62,0.0435,2.22,2.78,1.58,0.0633,14.54,26.01,40.54
2026-02-01,SKU00180,External Brand,Skechers,Underwear,Consignment,25.63,0.0697,0.59,1.66,2.55,0.0,0.0,32.21,32.21
2026-02-01,SKU00181,Himaxx Own,Brand A,Training Shoes,Own Brand,283.92,0.0699,1.89,1.07,7.28,0.0,0.0,314.0,314.0
2026-02-01,SKU00182,External Brand,The North Face,Basketball Shoes,Buyout,260.54,0.073,3.54,1.04,3.83,0.0,0.0,287.98,287.98
2026-02-01,SKU00183,External Brand,Adidas,Bags,Consignment,17.15,0.0336,3.42,1.55,2.04,0.0,0.0,24.75,24.75
2026-02-01,SKU00184,External Brand,The North Face,Kids Apparel,Buyout,207.68,0.0308,2.44,3.33,2.19,0.0,0.0,222.04,222.04
2026-02-01,SKU00185,External Brand,Adidas,Outdoor Apparel,Buyout,104.93,0.0237,4.98,2.03,1.03,0.0,0.0,115.46,115.46
2026-02-01,SKU00186,External Brand,New Balance,Sportswear,Consignment,15.43,0.0589,2.28,1.35,2.56,0.0,0.0,22.52,22.52
2026-02-01,SKU00187,External Brand,New Balance,Sportswear,Consignment,9.74,0.0362,4.75,1.24,1.85,0.0,0.0,17.92,17.92
2026-02-01,SKU00188,Himaxx Own,Brand B,Basketball Shoes,Own Brand,160.26,0.063,4.28,2.31,5.19,0.0,0.0,182.13,182.13
2026-02-01,SKU00189,External Brand,Salomon,Basketball Shoes,Buyout,93.13,0.0705,2.03,3.01,0.94,0.0,0.0,105.68,105.68
2026-02-01,SKU00190,External Brand,Reebok Underwear,Running Shoes,Buyout,251.73,0.0458,4.94,0.52,2.5,0.0397,65.54,271.22,336.76
2026-02-01,SKU00191,External Brand,Under Armour,Basketball Shoes,Consignment,32.03,0.056,2.36,1.51,3.18,0.0,0.0,40.87,40.87
2026-02-01,SKU00192,Himaxx Own,Brand B,Training Shoes,Own Brand,67.65,0.0418,1.37,0.72,9.14,0.0,0.0,81.7,81.7
2026-02-01,SKU00193,External Brand,Salomon,Running Shoes,Buyout,215.36,0.0351,2.79,2.77,0.52,0.0,0.0,229.01,229.01
2026-02-01,SKU00194,External Brand,Puma,Kids Apparel,Buyout,50.76,0.0374,1.02,0.57,0.43,0.0,0.0,54.68,54.68
2026-02-01,SKU00195,External Brand,Brooks Brothers,Bags,Buyout,123.12,0.0255,2.98,0.67,1.94,0.0344,50.22,131.85,182.07
2026-02-01,SKU00196,External Brand,Asics,Accessories,Consignment,4.88,0.0758,1.0,3.18,3.59,0.0,0.0,13.01,13.01
2026-02-01,SKU00197,External Brand,Adidas,Sportswear,Consignment,9.85,0.0295,3.21,3.33,0.95,0.0,0.0,17.64,17.64
2026-02-01,SKU00198,External Brand,Adidas,Running Shoes,Consignment,43.68,0.0608,0.63,2.79,2.73,0.0,0.0,52.49,52.49
2026-02-01,SKU00199,External Brand,Patagonia,Accessories,Buyout,33.79,0.0491,3.21,2.53,0.64,0.0,0.0,41.83,41.83
2026-02-01,SKU00200,External Brand,Nike,Basketball Shoes,Buyout,168.19,0.0249,3.41,0.51,2.24,0.0,0.0,178.54,178.54
2026-02-01,SKU00201,External Brand,Brooks Brothers,Underwear,Buyout,9.2,0.0592,2.75,2.36,3.06,0.0702,7.1,17.9,25.01
2026-02-01,SKU00202,External Brand,Reebok Underwear,Outdoor Apparel,Buyout,92.4,0.0505,2.67,2.39,1.87,0.064,55.06,103.99,159.05
2026-02-01,SKU00203,External Brand,Under Armour,Outdoor Apparel,Buyout,155.26,0.0343,2.01,0.8,1.15,0.0,0.0,164.55,164.55
2026-02-01,SKU00204,External Brand,Skechers,Accessories,Buyout,59.51,0.0453,4.54,0.85,0.73,0.0,0.0,68.33,68.33
2026-02-01,SKU00205,External Brand,On Running,Sportswear,Consignment,2.43,0.0401,1.38,2.7,2.64,0.0,0.0,9.24,9.24
2026-02-01,SKU00206,External Brand,Skechers,Running Shoes,Buyout,87.13,0.0669,1.38,1.19,0.12,0.0,0.0,95.65,95.65
2026-02-01,SKU00207,External Brand,Patagonia,Sportswear,Buyout,21.02,0.0766,3.21,2.02,2.49,0.0,0.0,30.35,30.35
2026-02-01,SKU00208,External Brand,Adidas,Training Shoes,Consignment,39.62,0.0764,1.66,3.45,1.06,0.0,0.0,48.82,48.82
2026-02-01,SKU00209,External Brand,Skechers,Yoga Apparel,Consignment,12.1,0.0234,2.37,2.72,2.64,0.0,0.0,20.11,20.11
2026-02-01,SKU00210,External Brand,Asics,Yoga Apparel,Consignment,5.57,0.0797,1.61,2.57,2.72,0.0,0.0,12.92,12.92
2026-02-01,SKU00211,External Brand,Cole Haan,Lifestyle Apparel,Buyout,64.59,0.0725,2.48,0.45,1.84,0.0,0.0,74.04,74.04
2026-02-01,SKU00212,External Brand,Lululemon,Basketball Shoes,Buyout,78.69,0.0272,1.08,2.07,2.09,0.0,0.0,86.07,86.07
2026-02-01,SKU00213,External Brand,Adidas,Lifestyle Apparel,Consignment,22.98,0.0695,3.31,3.12,0.93,0.0,0.0,31.93,31.93
2026-02-01,SKU00214,External Brand,Skechers,Bags,Consignment,30.55,0.0498,3.75,3.12,2.39,0.0,0.0,41.34,41.34
2026-02-01,SKU00215,Himaxx Own,Brand A,Underwear,Own Brand,136.97,0.0237,0.63,1.41,6.51,0.0,0.0,148.77,148.77
2026-02-01,SKU00216,External Brand,Columbia,Training Shoes,Buyout,68.7,0.0492,3.44,1.24,1.88,0.0,0.0,78.65,78.65
2026-02-01,SKU00217,External Brand,Nike,Underwear,Consignment,27.34,0.0273,0.57,1.07,2.81,0.0,0.0,32.54,32.54
2026-02-01,SKU00218,External Brand,Nike,Yoga Apparel,Consignment,10.5,0.0776,3.16,0.4,2.37,0.0,0.0,17.25,17.25
2026-02-01,SKU00219,External Brand,Adidas,Lifestyle Apparel,Buyout,148.02,0.0696,1.03,0.98,3.43,0.0,0.0,163.76,163.76
2026-02-01,SKU00220,External Brand,Nike,Accessories,Consignment,5.2,0.0376,2.7,0.5,1.94,0.0,0.0,10.53,10.53
2026-02-01,SKU00221,External Brand,On Running,Accessories,Consignment,32.94,0.0755,4.44,3.42,0.27,0.0,0.0,43.56,43.56
2026-02-01,SKU00222,External Brand,Reebok Underwear,Training Shoes,Consignment,38.48,0.076,2.29,1.44,2.48,0.0794,62.81,47.61,110.42
2026-02-01,SKU00223,Himaxx Own,Brand A,Basketball Shoes,Own Brand,209.11,0.0374,4.77,2.69,10.73,0.0,0.0,235.13,235.13
2026-02-01,SKU00224,External Brand,Under Armour,Accessories,Buyout,10.54,0.0356,2.81,1.4,2.89,0.0,0.0,18.02,18.02
2026-02-01,SKU00225,External Brand,Champion,Performance Apparel,Buyout,217.2,0.0391,4.67,2.8,1.68,0.0,0.0,234.84,234.84
2026-02-01,SKU00226,Himaxx Own,Brand B,Basketball Shoes,Own Brand,275.9,0.0451,4.06,3.02,10.33,0.0,0.0,305.76,305.76
2026-02-01,SKU00227,External Brand,Champion,Kids Apparel,Buyout,41.93,0.0404,1.04,2.59,2.09,0.0,0.0,49.35,49.35
2026-02-01,SKU00228,External Brand,Cole Haan,Accessories,Buyout,24.92,0.0454,2.48,1.68,3.39,0.0,0.0,33.61,33.61
2026-02-01,SKU00229,Himaxx Own,Brand B,Training Shoes,Own Brand,250.67,0.0632,4.66,0.5,4.53,0.0,0.0,276.21,276.21
2026-02-01,SKU00230,External Brand,Salomon,Yoga Apparel,Consignment,12.49,0.0497,4.31,0.63,1.4,0.0,0.0,19.45,19.45
2026-02-01,SKU00231,External Brand,Puma,Basketball Shoes,Buyout,132.53,0.0233,4.67,0.8,0.47,0.0,0.0,141.56,141.56
2026-02-01,SKU00232,External Brand,Reebok Underwear,Sportswear,Consignment,24.12,0.0699,2.83,0.82,2.52,0.0352,20.64,31.97,52.62
2026-02-01,SKU00233,Himaxx Own,Brand A,Bags,Own Brand,205.77,0.0342,4.39,3.14,7.13,0.0,0.0,227.46,227.46
2026-02-01,SKU00234,External Brand,New Balance,Accessories,Buyout,69.71,0.023,4.17,1.29,0.07,0.0,0.0,76.83,76.83
2026-02-01,SKU00235,Himaxx Own,Brand B,Underwear,Own Brand,53.17,0.0667,4.35,2.8,8.92,0.0,0.0,72.78,72.78
2026-02-01,SKU00236,External Brand,Adidas,Kids Apparel,Consignment,7.67,0.0413,3.2,0.98,0.45,0.0,0.0,12.61,12.61
2026-02-01,SKU00237,External Brand,Puma,Yoga Apparel,Consignment,10.71,0.0497,2.86,1.52,1.89,0.0,0.0,17.52,17.52
2026-02-01,SKU00238,External Brand,Puma,Lifestyle Apparel,Consignment,9.08,0.0632,3.95,3.34,1.6,0.0,0.0,18.54,18.54
2026-02-01,SKU00239,External Brand,On Running,Lifestyle Apparel,Consignment,19.8,0.0563,1.61,1.81,1.49,0.0,0.0,25.83,25.83
2026-02-01,SKU00240,External Brand,Columbia,Bags,Buyout,58.07,0.0228,3.94,1.25,0.28,0.0,0.0,64.87,64.87
2026-02-01,SKU00241,External Brand,Reebok Underwear,Performance Apparel,Buyout,48.43,0.0218,4.42,1.42,0.57,0.0625,24.62,55.9,80.52
2026-02-01,SKU00242,External Brand,Skechers,Basketball Shoes,Buyout,160.05,0.0757,1.96,1.39,3.92,0.0,0.0,179.43,179.43
2026-02-01,SKU00243,Himaxx Own,Brand B,Accessories,Own Brand,97.42,0.0681,0.63,2.9,7.0,0.0,0.0,114.58,114.58
2026-02-01,SKU00244,External Brand,Reebok Underwear,Underwear,Consignment,7.4,0.034,0.91,1.49,1.27,0.0711,31.5,11.32,42.82
2026-02-01,SKU00245,Himaxx Own,Brand A,Kids Apparel,Own Brand,30.48,0.0569,2.22,0.57,9.2,0.0,0.0,44.2,44.2
2026-02-01,SKU00246,External Brand,Reebok Underwear,Accessories,Buyout,44.23,0.0692,4.93,1.73,0.29,0.0618,15.82,54.25,70.06
2026-02-01,SKU00247,External Brand,Cole Haan,Lifestyle Apparel,Buyout,121.61,0.0466,2.12,1.14,0.82,0.0,0.0,131.35,131.35
2026-02-01,SKU00248,External Brand,Adidas,Kids Apparel,Buyout,30.6,0.0619,1.82,3.03,2.92,0.0,0.0,40.26,40.26
2026-02-01,SKU00249,External Brand,Brooks Brothers,Running Shoes,Buyout,58.48,0.0256,2.39,3.02,1.99,0.0626,26.85,67.39,94.24
2026-02-01,SKU00250,External Brand,Under Armour,Running Shoes,Buyout,62.34,0.0408,3.58,2.55,0.87,0.0,0.0,71.88,71.88
2026-02-01,SKU00251,External Brand,Nike,Bags,Consignment,29.87,0.0252,3.83,2.76,1.13,0.0,0.0,38.34,38.34
2026-02-01,SKU00252,External Brand,Asics,Training Shoes,Consignment,42.18,0.0354,3.45,2.79,2.68,0.0,0.0,52.6,52.6
2026-02-01,SKU00253,External Brand,Asics,Sportswear,Consignment,43.17,0.0536,1.15,0.35,1.13,0.0,0.0,48.11,48.11
2026-02-01,SKU00254,External Brand,Fila,Lifestyle Apparel,Consignment,10.62,0.0791,3.43,0.76,2.59,0.0,0.0,18.24,18.24
2026-02-01,SKU00255,External Brand,Skechers,Outdoor Apparel,Buyout,180.19,0.028,4.67,2.44,3.03,0.0,0.0,195.38,195.38
2026-02-01,SKU00256,Himaxx Own,Brand B,Training Shoes,Own Brand,197.83,0.0402,3.9,1.04,4.09,0.0,0.0,214.82,214.82
2026-02-01,SKU00257,Himaxx Own,Brand B,Yoga Apparel,Own Brand,47.87,0.0664,0.95,0.97,7.25,0.0,0.0,60.22,60.22
2026-02-01,SKU00258,External Brand,Under Armour,Yoga Apparel,Consignment,23.82,0.063,2.52,2.07,2.6,0.0,0.0,32.51,32.51
2026-02-01,SKU00259,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,176.98,0.0355,4.27,3.18,13.31,0.0,0.0,204.01,204.01
2026-02-01,SKU00260,Himaxx Own,Brand A,Running Shoes,Own Brand,224.78,0.0465,1.05,2.03,14.89,0.0,0.0,253.21,253.21
2026-02-01,SKU00261,External Brand,Patagonia,Running Shoes,Buyout,111.01,0.0778,1.33,0.5,0.67,0.0,0.0,122.14,122.14
2026-02-01,SKU00262,External Brand,Under Armour,Bags,Consignment,29.62,0.0714,3.64,0.35,2.72,0.0,0.0,38.44,38.44
2026-02-01,SKU00263,External Brand,Champion,Sportswear,Buyout,107.84,0.0512,4.99,0.5,3.69,0.0,0.0,122.53,122.53
2026-02-01,SKU00264,External Brand,Puma,Performance Apparel,Buyout,38.61,0.0346,4.95,1.13,0.43,0.0,0.0,46.45,46.45
2026-02-01,SKU00265,External Brand,New Balance,Running Shoes,Buyout,122.68,0.0481,4.09,2.54,3.78,0.0,0.0,139.0,139.0
2026-02-01,SKU00266,External Brand,Nike,Bags,Consignment,26.07,0.0276,2.81,0.38,2.42,0.0,0.0,32.4,32.4
2026-02-01,SKU00267,External Brand,Puma,Basketball Shoes,Buyout,33.57,0.041,1.45,0.45,1.68,0.0,0.0,38.52,38.52
2026-02-01,SKU00268,External Brand,Under Armour,Performance Apparel,Buyout,367.5,0.047,3.41,2.83,3.09,0.0,0.0,394.1,394.1
2026-02-01,SKU00269,External Brand,Salomon,Basketball Shoes,Buyout,149.79,0.0287,0.94,2.55,2.77,0.0,0.0,160.35,160.35
2026-02-01,SKU00270,External Brand,The North Face,Underwear,Buyout,39.16,0.052,2.01,1.88,1.32,0.0,0.0,46.41,46.41
2026-02-01,SKU00271,External Brand,Asics,Outdoor Apparel,Buyout,215.23,0.073,3.57,1.39,0.72,0.0,0.0,236.61,236.61
2026-02-01,SKU00272,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,88.51,0.0761,3.89,1.14,14.49,0.0,0.0,114.76,114.76
2026-02-01,SKU00273,External Brand,The North Face,Basketball Shoes,Buyout,180.52,0.0388,4.92,2.91,3.91,0.0,0.0,199.27,199.27
2026-02-01,SKU00274,External Brand,Reebok Underwear,Underwear,Buyout,32.07,0.0213,3.83,2.03,2.67,0.0731,16.85,41.28,58.13
2026-02-01,SKU00275,External Brand,Skechers,Outdoor Apparel,Buyout,295.55,0.0263,4.87,2.23,0.21,0.0,0.0,310.64,310.64
2026-02-01,SKU00276,External Brand,New Balance,Lifestyle Apparel,Consignment,24.07,0.0731,4.22,2.03,2.65,0.0,0.0,34.73,34.73
2026-02-01,SKU00277,External Brand,Cole Haan,Underwear,Buyout,45.58,0.0366,4.98,1.3,1.18,0.0,0.0,54.7,54.7
2026-02-01,SKU00278,External Brand,Champion,Running Shoes,Buyout,94.64,0.025,3.03,1.54,0.02,0.0,0.0,101.6,101.6
2026-02-01,SKU00279,External Brand,Columbia,Yoga Apparel,Buyout,7.69,0.0507,1.45,2.88,0.69,0.0,0.0,13.09,13.09
2026-02-01,SKU00280,External Brand,Salomon,Running Shoes,Buyout,116.43,0.0622,0.83,3.39,0.66,0.0,0.0,128.55,128.55
2026-02-01,SKU00281,External Brand,Hoka,Underwear,Buyout,59.19,0.0419,0.89,1.4,0.8,0.0,0.0,64.77,64.77
2026-02-01,SKU00282,External Brand,Adidas,Performance Apparel,Consignment,75.85,0.0258,1.52,2.06,0.07,0.0,0.0,81.46,81.46
2026-02-01,SKU00283,External Brand,Cole Haan,Lifestyle Apparel,Buyout,67.24,0.0782,4.38,2.46,1.76,0.0,0.0,81.1,81.1
2026-02-01,SKU00284,External Brand,Adidas,Underwear,Consignment,24.83,0.0781,1.11,1.14,3.45,0.0,0.0,32.47,32.47
2026-02-01,SKU00285,External Brand,Hoka,Lifestyle Apparel,Consignment,4.84,0.0339,2.36,1.49,3.06,0.0,0.0,11.92,11.92
2026-02-01,SKU00286,External Brand,Brooks Brothers,Accessories,Consignment,14.9,0.0267,3.4,1.39,3.21,0.0466,17.91,23.3,41.21
2026-02-01,SKU00287,External Brand,Under Armour,Yoga Apparel,Consignment,6.05,0.0622,3.98,2.6,2.74,0.0,0.0,15.74,15.74
2026-02-01,SKU00288,External Brand,Lululemon,Outdoor Apparel,Buyout,339.0,0.0396,3.44,1.86,3.24,0.0,0.0,360.96,360.96
2026-02-01,SKU00289,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,135.23,0.0573,2.97,2.75,10.63,0.0,0.0,159.33,159.33
2026-02-01,SKU00290,Himaxx Own,Brand B,Lifestyle Apparel,Own Brand,24.81,0.0774,4.86,2.03,10.27,0.0,0.0,43.9,43.9
2026-02-01,SKU00291,External Brand,Brooks Brothers,Kids Apparel,Consignment,13.59,0.0358,1.38,2.71,0.56,0.0347,44.93,18.73,63.66
2026-02-01,SKU00292,External Brand,New Balance,Kids Apparel,Buyout,103.26,0.0712,0.87,1.05,3.79,0.0,0.0,116.32,116.32
2026-02-01,SKU00293,External Brand,Under Armour,Lifestyle Apparel,Buyout,132.37,0.0589,3.03,3.01,2.33,0.0,0.0,148.53,148.53
2026-02-01,SKU00294,External Brand,Nike,Performance Apparel,Consignment,28.8,0.0555,4.91,2.75,2.29,0.0,0.0,40.35,40.35
2026-02-01,SKU00295,External Brand,Cole Haan,Underwear,Buyout,64.19,0.0655,0.79,2.98,1.47,0.0,0.0,73.64,73.64
2026-02-01,SKU00296,External Brand,On Running,Performance Apparel,Buyout,228.08,0.0636,2.0,3.45,1.06,0.0,0.0,249.09,249.09
2026-02-01,SKU00297,External Brand,Puma,Performance Apparel,Buyout,296.2,0.0539,4.26,0.37,2.16,0.0,0.0,318.96,318.96
2026-02-01,SKU00298,Himaxx Own,Brand A,Underwear,Own Brand,32.53,0.0679,1.11,1.17,8.85,0.0,0.0,45.87,45.87
2026-02-01,SKU00299,External Brand,Puma,Yoga Apparel,Buyout,160.79,0.043,2.53,0.72,1.67,0.0,0.0,172.62,172.62
2026-02-01,SKU00300,Himaxx Own,Brand A,Kids Apparel,Own Brand,106.54,0.0457,2.09,0.51,7.14,0.0,0.0,121.16,121.16
2026-02-01,SKU00301,External Brand,Lululemon,Outdoor Apparel,Consignment,51.41,0.0207,4.3,0.63,2.97,0.0,0.0,60.37,60.37
2026-02-01,SKU00302,External Brand,Cole Haan,Training Shoes,Buyout,81.0,0.0548,3.27,2.07,3.05,0.0,0.0,93.83,93.83
2026-02-01,SKU00303,External Brand,Adidas,Lifestyle Apparel,Consignment,7.58,0.0633,4.33,1.02,1.59,0.0,0.0,15.01,15.01
2026-02-01,SKU00304,External Brand,Hoka,Outdoor Apparel,Buyout,128.59,0.0561,1.78,1.36,1.0,0.0,0.0,139.93,139.93
2026-02-01,SKU00305,External Brand,New Balance,Training Shoes,Buyout,160.83,0.0734,4.03,2.58,2.37,0.0,0.0,181.62,181.62
2026-02-01,SKU00306,External Brand,Salomon,Lifestyle Apparel,Buyout,179.71,0.0424,3.13,1.39,3.47,0.0,0.0,195.32,195.32
2026-02-01,SKU00307,External Brand,Adidas,Running Shoes,Consignment,45.2,0.0559,1.45,2.14,1.63,0.0,0.0,52.94,52.94
2026-02-01,SKU00308,External Brand,Champion,Lifestyle Apparel,Consignment,15.47,0.0476,1.72,2.89,1.01,0.0,0.0,21.83,21.83
2026-02-01,SKU00309,External Brand,New Balance,Bags,Buyout,148.68,0.0349,0.69,2.56,3.69,0.0,0.0,160.81,160.81
2026-02-01,SKU00310,External Brand,Skechers,Accessories,Buyout,58.78,0.0558,2.9,0.76,1.9,0.0,0.0,67.62,67.62
2026-02-01,SKU00311,External Brand,Patagonia,Training Shoes,Buyout,255.25,0.0467,3.48,1.25,3.43,0.0,0.0,275.34,275.34
2026-02-01,SKU00312,External Brand,Reebok Underwear,Lifestyle Apparel,Consignment,7.82,0.0763,3.62,2.06,1.47,0.0504,7.94,15.57,23.51
2026-02-01,SKU00313,External Brand,On Running,Performance Apparel,Consignment,50.41,0.0774,2.14,2.3,2.48,0.0,0.0,61.24,61.24
2026-02-01,SKU00314,External Brand,Cole Haan,Performance Apparel,Consignment,49.67,0.0402,2.36,3.39,1.3,0.0,0.0,58.7,58.7
2026-02-01,SKU00315,External Brand,Under Armour,Training Shoes,Buyout,76.08,0.0519,4.48,0.87,1.23,0.0,0.0,86.61,86.61
2026-02-01,SKU00316,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,51.63,0.0693,1.26,2.5,5.17,0.0,0.0,64.14,64.14
2026-02-01,SKU00317,External Brand,On Running,Underwear,Consignment,8.11,0.0531,3.31,0.68,0.42,0.0,0.0,12.96,12.96
2026-02-01,SKU00318,External Brand,Asics,Training Shoes,Buyout,64.12,0.0211,4.01,0.52,3.25,0.0,0.0,73.26,73.26
