date,store_id,channel,store_format,region,city,traffic,member_uv,new_member_uv,returning_member_uv,assisted_visits,try_on_count,orders,buyers,gross_units,gmv,recognized_revenue,traffic_to_order_cvr,member_cvr,try_on_cvr,upt,aur
2026-01-21,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,148,67,23,44,77,27,12,12,23,3723.33,2634.32,0.0811,0.1791,0.4444,1.9167,161.88
2026-01-21,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,234,135,17,118,128,41,12,12,17,3066.76,1831.98,0.0513,0.0889,0.2927,1.4167,180.4
2026-01-21,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,292,100,25,75,171,69,13,13,24,5450.59,4706.04,0.0445,0.13,0.1884,1.8462,227.11
2026-01-21,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,117,71,16,55,74,27,7,7,7,1430.64,552.15,0.0598,0.0986,0.2593,1.0,204.38
2026-01-21,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,128,79,14,65,55,20,14,14,17,2008.59,1579.1,0.1094,0.1772,0.7,1.2143,118.15
2026-01-21,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,200,122,38,84,118,57,11,11,21,3502.77,2181.17,0.055,0.0902,0.193,1.9091,166.8
2026-01-21,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,318,199,22,177,124,39,8,8,10,1656.19,1656.19,0.0252,0.0402,0.2051,1.25,165.62
2026-01-21,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,268,138,14,124,120,37,7,7,14,1778.94,1448.0,0.0261,0.0507,0.1892,2.0,127.07
2026-01-21,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,380,148,40,108,151,32,9,9,14,3167.57,3013.98,0.0237,0.0608,0.2812,1.5556,226.26
2026-01-21,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,144,49,12,37,72,21,14,14,27,2535.92,1854.52,0.0972,0.2857,0.6667,1.9286,93.92
2026-01-21,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,237,101,34,67,114,31,8,8,13,1931.72,1684.28,0.0338,0.0792,0.2581,1.625,148.59
2026-01-21,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,171,79,18,61,53,13,11,10,24,4781.58,3783.27,0.0643,0.1266,0.8462,2.1818,199.23
2026-01-21,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,139,82,17,65,74,16,3,3,7,1383.13,1383.13,0.0216,0.0366,0.1875,2.3333,197.59
2026-01-21,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,160,66,16,50,85,17,9,9,10,1730.64,1309.03,0.0563,0.1364,0.5294,1.1111,173.06
2026-01-21,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,170,107,17,90,87,38,17,17,23,4022.55,2654.19,0.1,0.1589,0.4474,1.3529,174.89
2026-01-21,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,274,165,52,113,122,63,4,4,4,514.34,366.28,0.0146,0.0242,0.0635,1.0,128.58
2026-01-21,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,395,218,63,155,123,51,7,7,11,1797.35,1250.69,0.0177,0.0321,0.1373,1.5714,163.4
2026-01-21,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,200,118,37,81,54,19,10,10,19,2311.02,1984.52,0.05,0.0847,0.5263,1.9,121.63
2026-01-21,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,197,79,21,58,78,17,8,8,20,3110.91,2719.52,0.0406,0.1013,0.4706,2.5,155.55
2026-01-21,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,324,152,52,100,101,28,2,2,3,454.97,454.97,0.0062,0.0132,0.0714,1.5,151.66
2026-01-21,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,394,224,43,181,187,63,4,4,6,873.97,445.5,0.0102,0.0179,0.0635,1.5,145.66
2026-01-21,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,315,180,39,141,114,22,7,7,10,1870.27,1774.65,0.0222,0.0389,0.3182,1.4286,187.03
2026-01-21,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,399,227,61,166,156,42,16,16,30,3908.65,2746.37,0.0401,0.0705,0.381,1.875,130.29
2026-01-21,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,148,73,7,66,63,23,8,8,12,1771.25,1381.6,0.0541,0.1096,0.3478,1.5,147.6
2026-01-21,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,135,83,20,63,81,32,1,1,2,579.74,579.74,0.0074,0.012,0.0312,2.0,289.87
2026-01-21,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,296,141,21,120,116,49,6,6,12,2130.35,1748.37,0.0203,0.0426,0.1224,2.0,177.53
2026-01-21,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,316,122,39,83,103,52,4,4,7,1204.5,1052.62,0.0127,0.0328,0.0769,1.75,172.07
2026-01-21,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,316,180,42,138,99,30,9,9,14,2295.77,2078.48,0.0285,0.05,0.3,1.5556,163.98
2026-01-21,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,277,129,37,92,166,90,24,24,37,5922.02,3641.66,0.0866,0.186,0.2667,1.5417,160.05
2026-01-21,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,329,125,40,85,188,64,6,6,7,1013.49,875.84,0.0182,0.048,0.0938,1.1667,144.78
2026-01-21,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,136,73,22,51,73,34,16,16,30,4897.13,3697.7,0.1176,0.2192,0.4706,1.875,163.24
2026-01-21,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,283,151,23,128,101,43,10,10,16,2890.87,2330.56,0.0353,0.0662,0.2326,1.6,180.68
2026-01-21,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,316,147,32,115,153,68,8,8,13,2003.67,1944.29,0.0253,0.0544,0.1176,1.625,154.13
2026-01-21,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,115,36,9,27,37,19,11,11,15,1886.54,1333.46,0.0957,0.3056,0.5789,1.3636,125.77
2026-01-21,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,256,81,18,63,118,57,9,9,12,2273.42,1751.44,0.0352,0.1111,0.1579,1.3333,189.45
2026-01-21,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,176,70,23,47,54,26,9,9,11,1613.89,1345.43,0.0511,0.1286,0.3462,1.2222,146.72
2026-01-21,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,176,59,16,43,57,17,2,2,2,584.06,416.84,0.0114,0.0339,0.1176,1.0,292.03
2026-01-21,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,239,140,31,109,114,24,10,10,15,2679.54,1329.29,0.0418,0.0714,0.4167,1.5,178.64
2026-01-21,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,178,70,21,49,100,48,6,6,8,1729.49,1485.21,0.0337,0.0857,0.125,1.3333,216.19
2026-01-21,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,155,53,17,36,72,23,9,9,13,2391.35,1541.11,0.0581,0.1698,0.3913,1.4444,183.95
2026-01-21,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,206,104,20,84,116,52,7,7,10,972.29,528.48,0.034,0.0673,0.1346,1.4286,97.23
2026-01-21,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,299,90,20,70,194,67,10,10,11,2277.67,1141.94,0.0334,0.1111,0.1493,1.1,207.06
2026-01-21,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,204,95,12,83,57,24,17,17,35,4396.57,3193.93,0.0833,0.1789,0.7083,2.0588,125.62
2026-01-21,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,119,76,17,59,54,21,12,11,23,2703.51,1203.31,0.1008,0.1447,0.5714,1.9167,117.54
2026-01-21,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,395,136,37,99,246,68,9,9,14,2069.84,1436.25,0.0228,0.0662,0.1324,1.5556,147.85
2026-01-21,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,162,76,22,54,90,39,13,13,20,3085.24,2305.6,0.0802,0.1711,0.3333,1.5385,154.26
2026-01-21,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,377,222,26,196,164,38,5,5,9,2272.98,2199.95,0.0133,0.0225,0.1316,1.8,252.55
2026-01-21,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,215,102,18,84,96,45,6,6,12,3750.99,3750.99,0.0279,0.0588,0.1333,2.0,312.58
2026-01-21,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,144,80,23,57,48,22,13,13,22,2985.39,1453.97,0.0903,0.1625,0.5909,1.6923,135.7
2026-01-21,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,374,115,13,102,168,49,5,5,12,1967.61,1342.01,0.0134,0.0435,0.102,2.4,163.97
2026-01-21,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,141,76,8,68,55,16,8,8,16,3519.1,2922.33,0.0567,0.1053,0.5,2.0,219.94
2026-01-21,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,137,78,9,69,87,26,4,4,5,875.48,568.35,0.0292,0.0513,0.1538,1.25,175.1
2026-01-21,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,239,130,28,102,113,35,9,9,13,2187.91,1617.67,0.0377,0.0692,0.2571,1.4444,168.3
2026-01-21,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,168,70,8,62,62,30,5,5,9,1222.22,862.15,0.0298,0.0714,0.1667,1.8,135.8
2026-01-21,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,247,113,21,92,82,38,5,5,6,1032.71,705.78,0.0202,0.0442,0.1316,1.2,172.12
2026-01-21,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,105,54,10,44,51,12,5,5,5,632.84,208.17,0.0476,0.0926,0.4167,1.0,126.57
2026-01-21,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,289,182,26,156,161,66,9,9,12,1927.43,1257.08,0.0311,0.0495,0.1364,1.3333,160.62
2026-01-21,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,321,153,41,112,201,102,6,6,10,1588.06,1223.76,0.0187,0.0392,0.0588,1.6667,158.81
2026-01-21,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,129,63,21,42,37,11,3,3,6,612.95,466.45,0.0233,0.0476,0.2727,2.0,102.16
2026-01-21,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,341,181,25,156,199,85,10,10,19,3343.53,2679.42,0.0293,0.0552,0.1176,1.9,175.98
2026-01-21,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,307,108,31,77,140,67,3,3,3,638.76,507.79,0.0098,0.0278,0.0448,1.0,212.92
2026-01-21,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,153,84,29,55,99,30,8,8,15,1714.06,1542.5,0.0523,0.0952,0.2667,1.875,114.27
2026-01-21,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,199,90,15,75,100,21,18,18,26,3915.94,3120.02,0.0905,0.2,0.8571,1.4444,150.61
2026-01-21,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,245,159,17,142,118,33,5,5,8,452.7,284.52,0.0204,0.0314,0.1515,1.6,56.59
2026-01-21,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,386,138,25,113,172,82,3,3,4,939.92,455.79,0.0078,0.0217,0.0366,1.3333,234.98
2026-01-22,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,408,177,51,126,167,65,18,18,26,3765.32,2859.03,0.0441,0.1017,0.2769,1.4444,144.82
2026-01-22,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,184,69,23,46,80,22,6,6,9,1447.19,1143.53,0.0326,0.087,0.2727,1.5,160.8
2026-01-22,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,290,158,27,131,183,87,8,8,9,1759.94,1586.66,0.0276,0.0506,0.092,1.125,195.55
2026-01-22,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,363,200,22,178,142,51,9,9,15,1726.75,918.66,0.0248,0.045,0.1765,1.6667,115.12
2026-01-22,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,179,81,20,61,103,33,11,11,15,3456.48,2456.05,0.0615,0.1358,0.3333,1.3636,230.43
2026-01-22,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,402,257,70,187,240,61,6,6,8,1988.77,1988.77,0.0149,0.0233,0.0984,1.3333,248.6
2026-01-22,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,361,114,22,92,162,79,14,14,18,3603.98,2752.19,0.0388,0.1228,0.1772,1.2857,200.22
2026-01-22,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,146,53,7,46,77,16,11,11,12,2885.47,2312.46,0.0753,0.2075,0.6875,1.0909,240.46
2026-01-22,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,368,143,39,104,216,48,8,8,16,3377.95,749.21,0.0217,0.0559,0.1667,2.0,211.12
2026-01-22,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,198,123,38,85,94,48,11,11,13,2496.67,2068.86,0.0556,0.0894,0.2292,1.1818,192.05
2026-01-22,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,267,97,25,72,94,28,13,13,21,2449.7,2133.78,0.0487,0.134,0.4643,1.6154,116.65
2026-01-22,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,397,222,41,181,210,107,11,11,29,4736.08,3373.4,0.0277,0.0495,0.1028,2.6364,163.31
2026-01-22,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,205,89,15,74,51,21,15,14,26,4638.35,3160.01,0.0732,0.1573,0.7143,1.7333,178.4
2026-01-22,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,93,54,18,36,43,19,6,6,8,1348.78,1011.49,0.0645,0.1111,0.3158,1.3333,168.6
2026-01-22,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,295,157,17,140,77,24,14,14,19,4525.42,3579.21,0.0475,0.0892,0.5833,1.3571,238.18
2026-01-22,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,302,117,26,91,136,50,20,20,33,5868.43,5293.2,0.0662,0.1709,0.4,1.65,177.83
2026-01-22,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,115,46,15,31,42,12,8,8,12,2383.28,2170.15,0.0696,0.1739,0.6667,1.5,198.61
2026-01-22,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,246,92,10,82,143,59,13,13,22,3861.02,2850.17,0.0528,0.1413,0.2203,1.6923,175.5
2026-01-22,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,213,71,14,57,57,27,8,8,13,2291.72,1522.18,0.0376,0.1127,0.2963,1.625,176.29
2026-01-22,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,249,99,17,82,74,19,8,8,13,2359.91,2015.8,0.0321,0.0808,0.4211,1.625,181.53
2026-01-22,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,92,31,5,26,39,10,6,6,14,3346.34,2726.76,0.0652,0.1935,0.6,2.3333,239.02
2026-01-22,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,336,189,49,140,161,32,10,10,15,3008.36,2597.66,0.0298,0.0529,0.3125,1.5,200.56
2026-01-22,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,220,135,14,121,115,32,7,7,9,1863.48,1342.99,0.0318,0.0519,0.2188,1.2857,207.05
2026-01-22,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,166,94,31,63,72,22,5,5,10,2049.68,1885.82,0.0301,0.0532,0.2273,2.0,204.97
2026-01-22,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,286,170,27,143,96,39,4,4,4,677.3,530.5,0.014,0.0235,0.1026,1.0,169.33
2026-01-22,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,182,79,27,52,67,33,7,7,8,1015.92,617.69,0.0385,0.0886,0.2121,1.1429,126.99
2026-01-22,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,248,147,31,116,88,35,3,3,3,574.65,138.19,0.0121,0.0204,0.0857,1.0,191.55
2026-01-22,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,172,109,22,87,81,40,8,8,13,2318.74,1325.17,0.0465,0.0734,0.2,1.625,178.36
2026-01-22,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,240,142,18,124,122,34,8,8,14,1870.78,854.72,0.0333,0.0563,0.2353,1.75,133.63
2026-01-22,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,135,75,11,64,61,22,5,5,5,572.96,416.15,0.037,0.0667,0.2273,1.0,114.59
2026-01-22,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,231,99,17,82,101,35,5,5,7,1223.96,554.45,0.0216,0.0505,0.1429,1.4,174.85
2026-01-22,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,87,33,9,24,54,11,5,5,8,887.32,770.1,0.0575,0.1515,0.4545,1.6,110.91
2026-01-22,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,164,66,18,48,104,50,5,5,6,933.33,555.73,0.0305,0.0758,0.1,1.2,155.55
2026-01-22,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,412,161,48,113,136,69,13,13,20,1610.15,938.77,0.0316,0.0807,0.1884,1.5385,80.51
2026-01-22,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,313,195,23,172,189,74,9,9,13,1279.55,890.49,0.0288,0.0462,0.1216,1.4444,98.43
2026-01-22,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,358,215,24,191,163,89,14,14,25,3153.59,2079.8,0.0391,0.0651,0.1573,1.7857,126.14
2026-01-22,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,167,65,18,47,42,23,3,3,4,1281.7,1223.41,0.018,0.0462,0.1304,1.3333,320.43
2026-01-22,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,303,99,30,69,178,43,8,8,12,2062.95,1082.5,0.0264,0.0808,0.186,1.5,171.91
2026-01-22,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,408,191,57,134,113,57,10,10,20,2616.63,1696.58,0.0245,0.0524,0.1754,2.0,130.83
2026-01-22,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,402,161,55,106,179,75,12,12,16,2379.01,1960.95,0.0299,0.0745,0.16,1.3333,148.69
2026-01-22,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,403,230,47,183,111,36,8,8,13,2312.45,2095.58,0.0199,0.0348,0.2222,1.625,177.88
2026-01-22,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,116,61,11,50,30,8,10,9,20,3423.92,2334.38,0.0862,0.1475,1.25,2.0,171.2
2026-01-22,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,342,206,50,156,113,24,7,7,14,1890.22,1674.39,0.0205,0.034,0.2917,2.0,135.02
2026-01-22,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,299,117,21,96,185,54,10,9,15,3377.3,2825.82,0.0334,0.0769,0.1852,1.5,225.15
2026-01-22,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,222,105,15,90,108,44,10,10,18,3015.51,2084.01,0.045,0.0952,0.2273,1.8,167.53
2026-01-22,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,153,49,7,42,49,13,13,13,18,3126.99,2370.57,0.085,0.2653,1.0,1.3846,173.72
2026-01-22,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,305,119,19,100,124,42,10,9,14,2522.18,1762.7,0.0328,0.0756,0.2381,1.4,180.16
2026-01-22,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,207,123,23,100,52,14,9,9,15,2163.77,1407.57,0.0435,0.0732,0.6429,1.6667,144.25
2026-01-22,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,97,56,16,40,49,25,10,10,20,3604.11,1786.79,0.1031,0.1786,0.4,2.0,180.21
2026-01-22,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,226,113,28,85,135,53,10,10,13,2220.49,1257.1,0.0442,0.0885,0.1887,1.3,170.81
2026-01-22,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,246,135,39,96,80,27,11,11,19,3241.26,1745.71,0.0447,0.0815,0.4074,1.7273,170.59
2026-01-22,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,342,181,59,122,175,44,7,7,12,2770.4,1249.64,0.0205,0.0387,0.1591,1.7143,230.87
2026-01-22,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,115,56,11,45,37,15,6,6,9,1911.63,1480.47,0.0522,0.1071,0.4,1.5,212.4
2026-01-22,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,367,144,22,122,97,30,9,9,13,1871.33,1815.72,0.0245,0.0625,0.3,1.4444,143.95
2026-01-22,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,183,82,23,59,109,22,15,15,21,2927.08,1643.92,0.082,0.1829,0.6818,1.4,139.38
2026-01-22,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,278,138,33,105,120,62,6,6,10,1702.97,1414.03,0.0216,0.0435,0.0968,1.6667,170.3
2026-01-22,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,109,50,5,45,38,17,6,6,9,2208.12,1311.89,0.055,0.12,0.3529,1.5,245.35
2026-01-22,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,202,129,22,107,53,20,3,3,3,687.46,428.08,0.0149,0.0233,0.15,1.0,229.15
2026-01-22,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,214,88,16,72,94,34,2,2,2,236.06,144.66,0.0093,0.0227,0.0588,1.0,118.03
2026-01-22,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,235,105,11,94,104,25,17,17,29,5115.5,2670.12,0.0723,0.1619,0.68,1.7059,176.4
2026-01-22,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,402,127,27,100,228,59,7,7,12,2118.28,1487.13,0.0174,0.0551,0.1186,1.7143,176.52
2026-01-22,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,223,127,17,110,137,28,14,14,24,3435.76,3167.77,0.0628,0.1102,0.5,1.7143,143.16
2026-01-22,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,260,135,15,120,129,33,4,4,9,1758.1,1656.99,0.0154,0.0296,0.1212,2.25,195.34
2026-01-22,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,170,63,18,45,109,31,11,11,23,5191.04,3727.69,0.0647,0.1746,0.3548,2.0909,225.7
2026-01-22,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,159,76,17,59,47,14,7,7,19,3904.07,2098.69,0.044,0.0921,0.5,2.7143,205.48
2026-01-22,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,98,33,10,23,41,8,5,5,8,581.44,422.76,0.051,0.1515,0.625,1.6,72.68
2026-01-22,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,303,119,14,105,95,43,7,7,10,1974.47,1974.47,0.0231,0.0588,0.1628,1.4286,197.45
2026-01-22,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,399,191,47,144,234,63,4,4,6,856.26,528.13,0.01,0.0209,0.0635,1.5,142.71
2026-01-22,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,344,183,62,121,121,64,12,12,20,2607.55,2041.77,0.0349,0.0656,0.1875,1.6667,130.38
2026-01-22,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,113,47,7,40,36,10,1,1,1,221.95,77.55,0.0088,0.0213,0.1,1.0,221.95
2026-01-22,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,322,134,45,89,179,49,10,10,16,1760.48,987.02,0.0311,0.0746,0.2041,1.6,110.03
2026-01-22,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,252,95,10,85,126,45,5,5,11,2222.7,1737.0,0.0198,0.0526,0.1111,2.2,202.06
2026-01-22,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,290,109,36,73,133,65,6,6,11,1708.01,1708.01,0.0207,0.055,0.0923,1.8333,155.27
2026-01-22,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,314,185,26,159,92,33,12,12,20,4640.1,3536.39,0.0382,0.0649,0.3636,1.6667,232.01
2026-01-22,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,160,71,23,48,45,10,7,7,12,2031.54,1745.27,0.0437,0.0986,0.7,1.7143,169.29
2026-01-22,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,116,74,20,54,53,27,6,6,9,949.8,644.39,0.0517,0.0811,0.2222,1.5,105.53
2026-01-23,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,411,135,26,109,252,76,12,12,23,4727.01,3030.96,0.0292,0.0889,0.1579,1.9167,205.52
2026-01-23,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,193,116,25,91,59,19,14,14,21,4724.07,3104.35,0.0725,0.1207,0.7368,1.5,224.96
