snapshot_month,store_id,channel,store_format,brand,brand_tier,category,business_mode,inventory_risk_owner,avg_inventory_value,inventory_value,ending_inventory_units,sold_units,recognized_revenue,gross_profit,cogs,gmroi,inventory_turnover,sales_to_inventory_ratio,sell_through_rate,inventory_age_days,weeks_of_supply,stockout_rate,overstock_rate,clearance_rate,inventory_risk_flag
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Fila,Tier 3,Training Shoes,Buyout,Himaxx,11285.19,12206.43,53,5,1455.32,303.77,1151.55,0.026917579588823935,0.1020408163265306,0.12895839591535455,0.08620689655172414,153.0,42.4,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Bags,Consignment,Brand Partner,2139.93,2439.06,106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Basketball Shoes,Consignment,Brand Partner,1873.875,4453.05,175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Kids Apparel,Consignment,Brand Partner,1902.72,1902.72,64,1,37.47,32.85,4.62,0.01726475782038345,0.0024281029263370332,0.019692860746720484,0.015384615384615385,228.0,256.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Lifestyle Apparel,Buyout,Himaxx,5344.21,6307.92,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,529.98,590.48,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Outdoor Apparel,Buyout,Himaxx,14916.44,15687.98,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Outdoor Apparel,Consignment,Brand Partner,4961.88,5498.88,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Sportswear,Buyout,Himaxx,4626.83,10452.380000000001,242,2,212.16,85.82,126.34,0.01854833655007856,0.02730595245556893,0.045854289005647496,0.00819672131147541,184.0,617.5,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Training Shoes,Buyout,Himaxx,13330.26,14667.6,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Underwear,Buyout,Himaxx,3048.28,3492.21,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Yoga Apparel,Buyout,Himaxx,4322.64,5112.8,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Hoka,Tier 1,Yoga Apparel,Consignment,Brand Partner,2599.72,3331.68,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Accessories,Consignment,Brand Partner,978.81,1106.0,100,2,51.17,40.23,10.94,0.04110092867870169,0.011176837179840826,0.05227776585854252,0.0196078431372549,40.0,200.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Basketball Shoes,Buyout,Himaxx,11123.669999999998,24029.26,274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Kids Apparel,Buyout,Himaxx,4303.955,10545.07,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Outdoor Apparel,Buyout,Himaxx,33391.5,35256.0,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Outdoor Apparel,Consignment,Brand Partner,2659.7566666666667,8758.51,258,6,318.24,263.34000000000003,54.9,0.0990090572195201,0.020640985954855518,0.11965004317437561,0.022727272727272728,94.33333333333333,433.3333333333333,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Performance Apparel,Consignment,Brand Partner,403.34,403.34,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Running Shoes,Consignment,Brand Partner,4172.84,4258.0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Sportswear,Buyout,Himaxx,18387.0,20088.0,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Sportswear,Consignment,Brand Partner,1600.35,1688.88,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Training Shoes,Consignment,Brand Partner,4230.0599999999995,9336.66,205,2,228.06,179.7,48.36,0.04248166692671026,0.011432461950894314,0.05391412887760458,0.00966183574879227,181.5,585.5,0.0,1.0,0.5,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Underwear,Consignment,Brand Partner,909.92,899.22,42,1,47.53,36.78,10.75,0.04042113592403728,0.011814225426411114,0.052235361350448394,0.023255813953488372,57.0,168.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Yoga Apparel,Buyout,Himaxx,6734.75,7640.88,156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Lululemon,Tier 1,Yoga Apparel,Consignment,Brand Partner,2169.375,4416.68,206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Accessories,Buyout,Himaxx,9759.4,10665.63,153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Bags,Buyout,Himaxx,13827.24,15016.68,101,1,181.96,33.28,148.68,0.002406843303508148,0.010752688172043012,0.01315953147555116,0.00980392156862745,232.0,404.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Basketball Shoes,Buyout,Himaxx,7774.2,10106.46,78,1,363.88,234.31,129.57,0.03013943556893314,0.016666666666666666,0.046806102235599806,0.012658227848101266,232.0,312.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Basketball Shoes,Consignment,Brand Partner,1105.67,1204.48,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Kids Apparel,Buyout,Himaxx,7710.463333333333,24851.44,369,4,320.32,-35.260000000000005,355.58,-0.004573006637301088,0.046116554171625655,0.04154354753432457,0.010723860589812333,237.33333333333334,549.4433333333333,0.0,1.0,0.6666666666666666,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Lifestyle Apparel,Buyout,Himaxx,4067.46,4458.12,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Lifestyle Apparel,Consignment,Brand Partner,2451.5249999999996,5507.11,183,2,69.44,55.29,14.15,0.022553308654816903,0.00577191747993596,0.02832522613475286,0.010810810810810811,162.5,609.5,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Outdoor Apparel,Buyout,Himaxx,10097.12,32752.61,278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.66666666666666,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Outdoor Apparel,Consignment,Brand Partner,2076.145,4926.78,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Performance Apparel,Buyout,Himaxx,14203.2,15860.24,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Running Shoes,Buyout,Himaxx,16609.22,54095.56,298,3,1173.8,351.26,822.54,0.021148494631295145,0.049523096208009765,0.07067159083930491,0.009966777408637873,277.0,727.3333333333334,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Running Shoes,Consignment,Brand Partner,1996.96,1996.96,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Sportswear,Consignment,Brand Partner,463.02,1010.0799999999999,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Training Shoes,Buyout,Himaxx,14217.03,31588.159999999996,240,2,374.61,113.38999999999999,261.22,0.00797564610892711,0.018373739100219947,0.026349385209147057,0.008264462809917356,79.0,480.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Underwear,Buyout,Himaxx,1200.0,1200.0,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,New Balance,Tier 3,Yoga Apparel,Buyout,Himaxx,12582.54,12582.54,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Accessories,Consignment,Brand Partner,520.0,572.0,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Bags,Consignment,Brand Partner,2441.0333333333333,7678.4400000000005,306,1,71.71,57.43,14.28,0.02352692165886032,0.005849981565184143,0.02937690322404446,0.003257328990228013,99.0,782.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Basketball Shoes,Buyout,Himaxx,17828.14,19173.66,114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Basketball Shoes,Consignment,Brand Partner,2363.225,5322.58,233,1,47.07,36.31,10.76,0.015364597107765872,0.004553100106845519,0.01991769721461139,0.004273504273504274,177.0,809.5,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Kids Apparel,Buyout,Himaxx,10522.06,10789.57,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Kids Apparel,Consignment,Brand Partner,374.65,488.95,77,3,40.55,33.45,7.1,0.08928333110903511,0.018951020952889364,0.10823435206192446,0.0375,319.0,102.67,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Lifestyle Apparel,Buyout,Himaxx,10034.64,10034.64,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,1314.755,2843.91,125,1,26.38,22.58,3.8,0.017174302436575632,0.0028902723321075027,0.020064574768683136,0.007936507936507936,263.5,591.5,0.0,1.0,0.5,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Outdoor Apparel,Consignment,Brand Partner,1608.3049999999998,3532.88,178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.5,999.0,0.0,1.0,0.5,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Performance Apparel,Buyout,Himaxx,22447.515,50314.520000000004,272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Performance Apparel,Consignment,Brand Partner,1791.6799999999998,4157.280000000001,190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Running Shoes,Buyout,Himaxx,19965.65,44297.48,244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Running Shoes,Consignment,Brand Partner,2716.125,5861.9,178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.5,999.0,0.0,1.0,0.5,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Sportswear,Consignment,Brand Partner,2089.06,4524.6,156,4,262.33,209.61,52.72,0.10033699367179498,0.0252362306491915,0.12557322432098647,0.025,135.0,228.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Training Shoes,Buyout,Himaxx,11631.51,14508.12,58,5,1788.55,537.85,1250.7,0.04624077183443938,0.10752688172043011,0.1537676535548695,0.07936507936507936,133.0,46.4,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Underwear,Consignment,Brand Partner,1679.5033333333333,5644.12,350,2,45.739999999999995,36.519999999999996,9.219999999999999,0.02174452367862721,0.005489718190496793,0.027234241869124005,0.005681818181818182,151.0,666.3333333333334,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Nike,Tier 1,Yoga Apparel,Consignment,Brand Partner,1272.1966666666667,3994.29,356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.33333333333334,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Accessories,Consignment,Brand Partner,3969.27,4545.72,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Bags,Buyout,Himaxx,30095.38,34083.93,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Bags,Consignment,Brand Partner,254.8,263.9,58,1,13.8,11.39,2.41,0.04470172684458399,0.00945839874411303,0.05416012558869702,0.01694915254237288,90.0,232.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Kids Apparel,Consignment,Brand Partner,3864.64,4347.72,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,1623.6,1762.2,89,3,101.56,82.64,18.92,0.05089923626508993,0.011653116531165313,0.06255235279625523,0.03260869565217391,20.0,118.67,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Outdoor Apparel,Buyout,Himaxx,10997.98,11182.82,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Performance Apparel,Buyout,Himaxx,24404.56,27141.52,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Performance Apparel,Consignment,Brand Partner,1388.155,2869.72,112,1,25.07,22.35,2.72,0.016100507508167317,0.001959435365647208,0.018059942873814523,0.008849557522123894,134.5,639.5,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Running Shoes,Consignment,Brand Partner,3627.68,3848.88,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Sportswear,Buyout,Himaxx,7439.85,9088.2,102,3,593.41,326.11,267.3,0.04383287297458954,0.03592814371257485,0.07976101668716438,0.02857142857142857,207.0,136.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Sportswear,Consignment,Brand Partner,104.49,104.49,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,On Running,Tier 1,Underwear,Consignment,Brand Partner,481.605,1119.34,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.5,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Accessories,Buyout,Himaxx,1317.81,1452.97,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Bags,Consignment,Brand Partner,1071.79,1154.23,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Kids Apparel,Buyout,Himaxx,17775.45,20582.1,121,1,194.45,24.35,170.1,0.0013698668669428903,0.009569377990430622,0.010939244857373511,0.00819672131147541,219.0,484.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Lifestyle Apparel,Buyout,Himaxx,5133.87,6111.75,75,1,174.95,93.46,81.49,0.01820459029932585,0.015873015873015872,0.03407760617234172,0.013157894736842105,92.0,300.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Running Shoes,Buyout,Himaxx,10490.44,12322.11,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Running Shoes,Consignment,Brand Partner,3471.19,4155.65,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Sportswear,Buyout,Himaxx,5029.503333333333,15475.400000000001,222,1,208.76,79.54,129.22,0.015814682828191786,0.025692397725156427,0.04150708055334821,0.004484304932735426,125.0,754.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Training Shoes,Buyout,Himaxx,24248.75,27822.25,109,1,385.4,130.15,255.25,0.0053672869735553385,0.010526315789473684,0.01589360276302902,0.00909090909090909,203.0,436.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Patagonia,Tier 3,Training Shoes,Consignment,Brand Partner,1742.39,2082.62,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Accessories,Buyout,Himaxx,3363.46,3676.34,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Accessories,Consignment,Brand Partner,1087.68,1260.72,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,999.0,0.0,1.0,1.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Basketball Shoes,Buyout,Himaxx,6719.353333333333,22221.03,307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.33333333333334,999.0,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Kids Apparel,Buyout,Himaxx,3775.245,8891.220000000001,196,4,272.8,139.12,133.68,0.036850588504852004,0.035409622421856066,0.07226021092670808,0.02,157.0,530.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Lifestyle Apparel,Consignment,Brand Partner,3046.185,6948.3,268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Performance Apparel,Buyout,Himaxx,19245.9875,80126.45999999999,428,4,927.3,281.02,646.28,0.01460148511475444,0.03357998647770087,0.04818147159245531,0.009259259259259259,94.5,494.25,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Running Shoes,Buyout,Himaxx,5382.53,6258.75,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Running Shoes,Consignment,Brand Partner,2925.6,3036.0,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Sportswear,Buyout,Himaxx,2245.1,2935.9,34,4,496.89,151.49,345.4,0.06747583626564518,0.15384615384615385,0.22132199011179904,0.10526315789473684,88.0,34.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Sportswear,Consignment,Brand Partner,3844.26,3905.28,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Training Shoes,Buyout,Himaxx,15512.823333333334,52360.39,422,5,895.96,294.75,601.21,0.019000409768520538,0.03875567890392615,0.057756088672446686,0.0117096018735363,193.66666666666666,376.0,0.0,1.0,0.3333333333333333,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Underwear,Buyout,Himaxx,3226.08,3226.08,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Yoga Apparel,Buyout,Himaxx,12027.99,25598.980000000003,214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,999.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Puma,Tier 3,Yoga Apparel,Consignment,Brand Partner,2167.44,6889.610000000001,318,3,89.86,70.61000000000001,19.25,0.03257760307090393,0.00888144539179862,0.04145904846270254,0.009345794392523364,167.0,617.6666666666666,0.0,1.0,0.6666666666666666,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Reebok Underwear,Tier 2,Accessories,Buyout,Himaxx,3299.12,7317.52,175,2,159.21,75.02000000000001,84.19,0.02273939717257936,0.025518926259123647,0.048258323431703005,0.011299435028248588,85.0,350.0,0.0,1.0,0.0,High Risk
2026-02-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,Reebok Underwear,Tier 2,Accessories,Consignment,Brand Partner,1037.85,1058.2,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,999.0,0.0,1.0,1.0,High Risk
